date,value,GPD_per_capita,eu_prod_index
2014-09-10,673046.70798766,52900.53742,97.4
2014-09-11,653421.678322378,52900.53742,97.4
2014-09-12,753609.205389473,52900.53742,97.4
2014-09-13,858097.866843654,52900.53742,97.4
2014-09-14,820283.37272496,52900.53742,97.4
2014-09-15,626076.403447755,52900.53742,97.4
2014-09-16,631722.753007787,52900.53742,97.4
2014-09-17,665271.237062327,52900.53742,97.4
2014-09-18,643464.753008708,52900.53742,97.4
2014-09-19,758086.202788754,52900.53742,97.4
2014-09-20,864920.216004045,52900.53742,97.4
2014-09-21,837029.066112541,52900.53742,97.4
2014-09-22,619457.078997857,52900.53742,97.4
2014-09-23,624217.114689218,52900.53742,97.4
2014-09-24,642763.541921692,52900.53742,97.4
2014-09-25,644482.996811436,52900.53742,97.4
2014-09-26,747809.641040276,52900.53742,97.4
2014-09-27,909702.748187614,52900.53742,97.4
2014-09-28,847751.099717168,52900.53742,97.4
2014-09-29,652863.116597528,52900.53742,97.4
2014-09-30,612087.394199844,52900.53742,97.4
2014-10-01,630068.763958159,52900.53742,97.1
2014-10-02,670846.622836766,52900.53742,97.1
2014-10-03,761217.684610703,52900.53742,97.1
2014-10-04,863227.577832117,52900.53742,97.1
2014-10-05,849729.146580273,52900.53742,97.1
2014-10-06,655679.685937575,52900.53742,97.1
2014-10-07,634997.523349467,52900.53742,97.1
2014-10-08,656036.970617108,52900.53742,97.1
2014-10-09,655721.172915823,52900.53742,97.1
2014-10-10,732848.88936658,52900.53742,97.1
2014-10-11,845252.833592749,52900.53742,97.1
2014-10-12,842828.639662732,52900.53742,97.1
2014-10-13,674454.010468998,52900.53742,97.1
2014-10-14,655625.162363218,52900.53742,97.1
2014-10-15,653805.042205401,52900.53742,97.1
2014-10-16,673501.300323292,52900.53742,97.1
2014-10-17,785076.907495437,52900.53742,97.1
2014-10-18,828818.012491124,52900.53742,97.1
2014-10-19,898437.373578796,52900.53742,97.1
2014-10-20,666738.293964644,52900.53742,97.1
2014-10-21,644384.885717259,52900.53742,97.1
2014-10-22,647132.770147213,52900.53742,97.1
2014-10-23,666290.478734453,52900.53742,97.1
2014-10-24,758350.388963345,52900.53742,97.1
2014-10-25,843611.18767435,52900.53742,97.1
2014-10-26,865972.793837375,52900.53742,97.1
2014-10-27,650525.297094558,52900.53742,97.1
2014-10-28,635307.158295731,52900.53742,97.1
2014-10-29,626953.091695648,52900.53742,97.1
2014-10-30,718993.977179906,52900.53742,97.1
2014-10-31,779093.327355247,52900.53742,97.1
2014-11-01,897476.767912859,52900.53742,96.8
2014-11-02,917975.34011529,52900.53742,96.8
2014-11-03,641158.690115931,52900.53742,96.8
2014-11-04,670170.981809446,52900.53742,96.8
2014-11-05,655382.053485695,52900.53742,96.8
2014-11-06,673084.612108648,52900.53742,96.8
2014-11-07,779265.527309567,52900.53742,96.8
2014-11-08,888952.595068432,52900.53742,96.8
2014-11-09,885488.439680978,52900.53742,96.8
2014-11-10,692048.035250292,52900.53742,96.8
2014-11-11,675881.737197984,52900.53742,96.8
2014-11-12,692033.899123065,52900.53742,96.8
2014-11-13,687231.764778979,52900.53742,96.8
2014-11-14,806001.755203016,52900.53742,96.8
2014-11-15,871277.786062817,52900.53742,96.8
2014-11-16,896026.723455353,52900.53742,96.8
2014-11-17,684697.01064072,52900.53742,96.8
2014-11-18,731118.819193322,52900.53742,96.8
2014-11-19,690130.412173675,52900.53742,96.8
2014-11-20,708381.933301877,52900.53742,96.8
2014-11-21,769303.993472206,52900.53742,96.8
2014-11-22,844673.739903523,52900.53742,96.8
2014-11-23,916475.898617752,52900.53742,96.8
2014-11-24,657096.723074948,52900.53742,96.8
2014-11-25,668718.604731891,52900.53742,96.8
2014-11-26,728890.445330075,52900.53742,96.8
2014-11-27,696703.493224635,52900.53742,96.8
2014-11-28,786554.421027419,52900.53742,96.8
2014-11-29,938583.289798499,52900.53742,96.8
2014-11-30,934851.063911451,52900.53742,96.8
2014-12-01,741903.121363487,52900.53742,98.1
2014-12-02,742939.685547779,52900.53742,98.1
2014-12-03,717529.185574324,52900.53742,98.1
2014-12-04,684646.559842295,52900.53742,98.1
2014-12-05,809008.264997078,52900.53742,98.1
2014-12-06,926579.69611816,52900.53742,98.1
2014-12-07,895554.236144564,52900.53742,98.1
2014-12-08,718823.483076667,52900.53742,98.1
2014-12-09,748169.29163001,52900.53742,98.1
2014-12-10,748091.720427081,52900.53742,98.1
2014-12-11,744937.596273288,52900.53742,98.1
2014-12-12,825534.308871635,52900.53742,98.1
2014-12-13,936206.263536592,52900.53742,98.1
2014-12-14,925515.824033128,52900.53742,98.1
2014-12-15,706213.041810678,52900.53742,98.1
2014-12-16,773098.217440912,52900.53742,98.1
2014-12-17,762058.839136476,52900.53742,98.1
2014-12-18,721898.852152312,52900.53742,98.1
2014-12-19,850502.660614122,52900.53742,98.1
2014-12-20,956616.639679347,52900.53742,98.1
2014-12-21,1000467.31323611,52900.53742,98.1
2014-12-22,739226.606395166,52900.53742,98.1
2014-12-23,749718.541829577,52900.53742,98.1
2014-12-24,786440.909075755,52900.53742,98.1
2014-12-25,849976.464982301,52900.53742,98.1
2014-12-26,1222322.34173192,52900.53742,98.1
2014-12-27,1720659.07366165,52900.53742,98.1
2014-12-28,2415464.79303792,52900.53742,98.1
2014-12-29,2308871.27949224,52900.53742,98.1
2014-12-30,2235191.19210974,52900.53742,98.1
2014-12-31,1950870.27912543,52900.53742,98.1
2015-01-01,1333756.75769967,45193.40322,97.8
2015-01-02,1145144.72495555,45193.40322,97.8
2015-01-03,987985.904661522,45193.40322,97.8
2015-01-04,1015509.46705613,45193.40322,97.8
2015-01-05,743032.187237815,45193.40322,97.8
2015-01-06,801504.976399374,45193.40322,97.8
2015-01-07,746808.950525626,45193.40322,97.8
2015-01-08,735650.829368117,45193.40322,97.8
2015-01-09,791569.977607378,45193.40322,97.8
2015-01-10,889035.388203769,45193.40322,97.8
2015-01-11,852006.472726996,45193.40322,97.8
2015-01-12,642977.673980835,45193.40322,97.8
2015-01-13,663448.867774099,45193.40322,97.8
2015-01-14,632629.456192919,45193.40322,97.8
2015-01-15,656626.961461804,45193.40322,97.8
2015-01-16,750880.770695328,45193.40322,97.8
2015-01-17,864927.02340976,45193.40322,97.8
2015-01-18,899169.262424443,45193.40322,97.8
2015-01-19,673460.469725749,45193.40322,97.8
2015-01-20,651452.467218318,45193.40322,97.8
2015-01-21,628906.842659756,45193.40322,97.8
2015-01-22,639728.2070319,45193.40322,97.8
2015-01-23,766401.113943343,45193.40322,97.8
2015-01-24,850657.720279635,45193.40322,97.8
2015-01-25,901954.355079797,45193.40322,97.8
2015-01-26,679441.771796271,45193.40322,97.8
2015-01-27,673777.526148379,45193.40322,97.8
2015-01-28,661417.972416626,45193.40322,97.8
2015-01-29,688990.802545709,45193.40322,97.8
2015-01-30,817635.271233418,45193.40322,97.8
2015-01-31,888171.836459676,45193.40322,97.8
2015-02-01,904591.312444809,45193.40322,100.2
2015-02-02,704033.542006323,45193.40322,100.2
2015-02-03,713300.655377746,45193.40322,100.2
2015-02-04,687848.188425085,45193.40322,100.2
2015-02-05,685149.935259518,45193.40322,100.2
2015-02-06,788319.281457655,45193.40322,100.2
2015-02-07,938498.974378076,45193.40322,100.2
2015-02-08,949435.432777853,45193.40322,100.2
2015-02-09,705587.909200223,45193.40322,100.2
2015-02-10,756930.203792693,45193.40322,100.2
2015-02-11,685275.031737826,45193.40322,100.2
2015-02-12,722109.499389559,45193.40322,100.2
2015-02-13,802677.034635374,45193.40322,100.2
2015-02-14,920987.117533458,45193.40322,100.2
2015-02-15,881190.696748942,45193.40322,100.2
2015-02-16,692773.437398738,45193.40322,100.2
2015-02-17,685399.967540456,45193.40322,100.2
2015-02-18,737668.660483118,45193.40322,100.2
2015-02-19,687664.530762822,45193.40322,100.2
2015-02-20,804011.096459424,45193.40322,100.2
2015-02-21,920750.811904324,45193.40322,100.2
2015-02-22,948807.996112851,45193.40322,100.2
2015-02-23,724286.404934475,45193.40322,100.2
2015-02-24,667980.027761614,45193.40322,100.2
2015-02-25,726180.248300823,45193.40322,100.2
2015-02-26,681809.240296228,45193.40322,100.2
2015-02-27,778745.695222323,45193.40322,100.2
2015-02-28,890208.606435023,45193.40322,100.2
2015-03-01,964131.931543182,45193.40322,100.7
2015-03-02,710600.711525759,45193.40322,100.7
2015-03-03,722169.489762821,45193.40322,100.7
2015-03-04,713680.297589552,45193.40322,100.7
2015-03-05,720358.950814391,45193.40322,100.7
2015-03-06,861808.233212123,45193.40322,100.7
2015-03-07,922031.609823693,45193.40322,100.7
2015-03-08,922108.735489441,45193.40322,100.7
2015-03-09,699203.059596659,45193.40322,100.7
2015-03-10,704145.482917652,45193.40322,100.7
2015-03-11,712356.168190644,45193.40322,100.7
2015-03-12,693154.156544632,45193.40322,100.7
2015-03-13,831353.010005143,45193.40322,100.7
2015-03-14,872082.230803954,45193.40322,100.7
2015-03-15,915991.273023701,45193.40322,100.7
2015-03-16,732770.138876403,45193.40322,100.7
2015-03-17,697531.497416221,45193.40322,100.7
2015-03-18,742743.641978622,45193.40322,100.7
2015-03-19,684437.337853746,45193.40322,100.7
2015-03-20,853972.278127761,45193.40322,100.7
2015-03-21,893792.197498328,45193.40322,100.7
2015-03-22,985703.711229766,45193.40322,100.7
2015-03-23,685363.311627189,45193.40322,100.7
2015-03-24,712612.686659635,45193.40322,100.7
2015-03-25,712092.410585987,45193.40322,100.7
2015-03-26,663448.005103809,45193.40322,100.7
2015-03-27,823140.84496399,45193.40322,100.7
2015-03-28,927843.985665626,45193.40322,100.7
2015-03-29,908723.061099925,45193.40322,100.7
2015-03-30,732050.404177327,45193.40322,100.7
2015-03-31,706336.797308215,45193.40322,100.7
2015-04-01,708280.432752496,45193.40322,99.8
2015-04-02,686723.082630006,45193.40322,99.8
2015-04-03,784200.850002822,45193.40322,99.8
2015-04-04,937829.720840066,45193.40322,99.8
2015-04-05,1040600.08009725,45193.40322,99.8
2015-04-06,836262.574064272,45193.40322,99.8
2015-04-07,905867.330026791,45193.40322,99.8
2015-04-08,1020388.44483704,45193.40322,99.8
2015-04-09,1062434.67583583,45193.40322,99.8
2015-04-10,1170907.49714845,45193.40322,99.8
2015-04-11,1291286.51430479,45193.40322,99.8
2015-04-12,1154771.94764517,45193.40322,99.8
2015-04-13,760163.513031526,45193.40322,99.8
2015-04-14,760327.351980451,45193.40322,99.8
2015-04-15,709523.257808809,45193.40322,99.8
2015-04-16,725949.653624073,45193.40322,99.8
2015-04-17,783839.355074876,45193.40322,99.8
2015-04-18,900127.751703059,45193.40322,99.8
2015-04-19,866100.844838495,45193.40322,99.8
2015-04-20,664204.983402973,45193.40322,99.8
2015-04-21,705632.267815508,45193.40322,99.8
2015-04-22,664718.713620394,45193.40322,99.8
2015-04-23,703658.725080963,45193.40322,99.8
2015-04-24,805227.045560964,45193.40322,99.8
2015-04-25,855319.135076716,45193.40322,99.8
2015-04-26,872880.095521653,45193.40322,99.8
2015-04-27,673778.339998316,45193.40322,99.8
2015-04-28,715786.780570083,45193.40322,99.8
2015-04-29,664192.552225007,45193.40322,99.8
2015-04-30,773241.259461361,45193.40322,99.8
2015-05-01,933056.329173947,45193.40322,100
2015-05-02,1060764.91965209,45193.40322,100
2015-05-03,987182.463961761,45193.40322,100
2015-05-04,715757.785702909,45193.40322,100
2015-05-05,702603.059157001,45193.40322,100
2015-05-06,700463.624147795,45193.40322,100
2015-05-07,724759.270856997,45193.40322,100
2015-05-08,853805.607610931,45193.40322,100
2015-05-09,1040806.94430903,45193.40322,100
2015-05-10,1022860.53129042,45193.40322,100
2015-05-11,778088.076559599,45193.40322,100
2015-05-12,720654.188121044,45193.40322,100
2015-05-13,695326.125332034,45193.40322,100
2015-05-14,674919.519826244,45193.40322,100
2015-05-15,799604.936759394,45193.40322,100
2015-05-16,950207.57422479,45193.40322,100
2015-05-17,953059.790343786,45193.40322,100
2015-05-18,765212.575466123,45193.40322,100
2015-05-19,772228.533877395,45193.40322,100
2015-05-20,747533.553118207,45193.40322,100
2015-05-21,717430.750395427,45193.40322,100
2015-05-22,779045.588700432,45193.40322,100
2015-05-23,894633.175289384,45193.40322,100
2015-05-24,881167.911536129,45193.40322,100
2015-05-25,706875.375324206,45193.40322,100
2015-05-26,765302.32349302,45193.40322,100
2015-05-27,807745.332132364,45193.40322,100
2015-05-28,965064.534557514,45193.40322,100
2015-05-29,1033275.11466946,45193.40322,100
2015-05-30,1140790.31059026,45193.40322,100
2015-05-31,1040282.57203202,45193.40322,100
2015-06-01,765932.20072112,45193.40322,100.3
2015-06-02,666599.825118975,45193.40322,100.3
2015-06-03,663447.931126148,45193.40322,100.3
2015-06-04,642946.261413475,45193.40322,100.3
2015-06-05,775465.133590751,45193.40322,100.3
2015-06-06,827252.4467311,45193.40322,100.3
2015-06-07,827805.664732279,45193.40322,100.3
2015-06-08,632468.186191002,45193.40322,100.3
2015-06-09,655570.33813664,45193.40322,100.3
2015-06-10,593276.614367152,45193.40322,100.3
2015-06-11,626156.33318137,45193.40322,100.3
2015-06-12,698518.493451502,45193.40322,100.3
2015-06-13,801677.286479623,45193.40322,100.3
2015-06-14,842675.202439595,45193.40322,100.3
2015-06-15,638686.539511147,45193.40322,100.3
2015-06-16,647436.287811953,45193.40322,100.3
2015-06-17,637400.199301724,45193.40322,100.3
2015-06-18,619101.055926669,45193.40322,100.3
2015-06-19,716626.347995376,45193.40322,100.3
2015-06-20,831687.892503551,45193.40322,100.3
2015-06-21,788208.266278747,45193.40322,100.3
2015-06-22,629272.511465777,45193.40322,100.3
2015-06-23,590360.22421357,45193.40322,100.3
2015-06-24,623150.598180553,45193.40322,100.3
2015-06-25,609595.09754663,45193.40322,100.3
2015-06-26,702548.972949526,45193.40322,100.3
2015-06-27,770388.776987989,45193.40322,100.3
2015-06-28,788353.393713467,45193.40322,100.3
2015-06-29,609304.819458156,45193.40322,100.3
2015-06-30,628155.805534769,45193.40322,100.3
2015-07-01,599936.430063787,45193.40322,100.9
2015-07-02,632126.277369362,45193.40322,100.9
2015-07-03,723941.01436387,45193.40322,100.9
2015-07-04,784525.035283027,45193.40322,100.9
2015-07-05,792932.36005402,45193.40322,100.9
2015-07-06,617097.657199805,45193.40322,100.9
2015-07-07,610625.388588047,45193.40322,100.9
2015-07-08,632672.259670597,45193.40322,100.9
2015-07-09,618279.06732126,45193.40322,100.9
2015-07-10,690777.701289676,45193.40322,100.9
2015-07-11,798611.118887319,45193.40322,100.9
2015-07-12,789288.996716839,45193.40322,100.9
2015-07-13,557964.618157964,45193.40322,100.9
2015-07-14,625858.458216359,45193.40322,100.9
2015-07-15,574550.717683012,45193.40322,100.9
2015-07-16,605426.247881573,45193.40322,100.9
2015-07-17,710945.950072727,45193.40322,100.9
2015-07-18,778303.911933163,45193.40322,100.9
2015-07-19,760765.781757894,45193.40322,100.9
2015-07-20,569449.958404383,45193.40322,100.9
2015-07-21,575351.380397771,45193.40322,100.9
2015-07-22,585191.762105282,45193.40322,100.9
2015-07-23,607284.821934065,45193.40322,100.9
2015-07-24,706354.12077867,45193.40322,100.9
2015-07-25,793482.910653367,45193.40322,100.9
2015-07-26,743135.57607864,45193.40322,100.9
2015-07-27,628458.076957279,45193.40322,100.9
2015-07-28,589724.582388788,45193.40322,100.9
2015-07-29,584791.150781618,45193.40322,100.9
2015-07-30,598279.437101875,45193.40322,100.9
2015-07-31,623905.626965372,45193.40322,100.9
2015-08-01,749425.802120115,45193.40322,99.9
2015-08-02,775821.599470025,45193.40322,99.9
2015-08-03,582133.433526181,45193.40322,99.9
2015-08-04,563156.992253161,45193.40322,99.9
2015-08-05,567375.695360162,45193.40322,99.9
2015-08-06,551128.382493184,45193.40322,99.9
